
0.00,0.5823750,0.0605000
0.01,0.6046250,0.0600000
0.02,0.6032500,0.0596250
0.03,0.6025000,0.0593750
0.04,0.6017500,0.0590000
0.05,0.6010000,0.0586250
0.06,0.6003751,0.0582500
0.07,0.5997500,0.0580000
0.08,0.5988750,0.0573750
0.09,0.5982500,0.0571250
0.10,0.5977500,0.0568750
0.11,0.5970000,0.0566250
0.12,0.5966250,0.0563750
0.13,0.5962501,0.0562500
0.14,0.5956250,0.0560000
0.15,0.5951250,0.0557500
0.16,0.5937500,0.0553750
0.17,0.5932500,0.0551250
0.18,0.5923750,0.0550000
0.19,0.5918750,0.0547500
0.20,0.5913751,0.0546250
0.21,0.5907500,0.0543750
0.22,0.5901250,0.0542500
0.23,0.5892500,0.0540000
0.24,0.5882500,0.0537500
0.25,0.5877500,0.0535000
0.26,0.5870000,0.0533750
0.27,0.5863750,0.0532500
0.28,0.5857500,0.0531250
0.29,0.5850000,0.0531250
0.30,0.5845000,0.0530000
0.31,0.5838750,0.0530000
0.32,0.5828750,0.0530000
0.33,0.5820000,0.0528750
0.34,0.5813750,0.0528750
0.35,0.5806251,0.0527500
0.36,0.5800000,0.0527500
0.37,0.5792500,0.0527500
0.38,0.5786250,0.0527500
0.39,0.5778750,0.0526250
0.40,0.5765000,0.0526250
0.41,0.5758750,0.0527500
0.42,0.5748751,0.0527500
0.43,0.5741251,0.0527500
0.44,0.5733750,0.0527500
0.45,0.5725001,0.0528750
0.46,0.5717500,0.0528750
0.47,0.5705000,0.0531250
0.48,0.5696250,0.0532500
0.49,0.5688750,0.0533750
0.50,0.5678750,0.0533750
0.51,0.5670000,0.0535000
0.52,0.5661250,0.0536250
0.53,0.5653750,0.0538750
0.54,0.5645000,0.0538750
0.55,0.5627500,0.0543750
0.56,0.5618750,0.0545000
0.57,0.5610000,0.0548750
0.58,0.5598750,0.0550000
0.59,0.5590000,0.0552500
0.60,0.5583750,0.0555000
0.61,0.5575000,0.0557500
0.62,0.5565000,0.0558750
0.63,0.5550000,0.0566250
0.64,0.5540000,0.0567500
0.65,0.5530000,0.0571250
0.66,0.5521250,0.0573750
0.67,0.5512500,0.0580000
0.68,0.5505000,0.0582500
0.69,0.5495000,0.0586250
0.70,0.5486251,0.0591250
0.71,0.5468750,0.0598750
0.72,0.5458750,0.0603750
0.73,0.5451250,0.0608750
0.74,0.5443750,0.0612500
0.75,0.5433750,0.0617500
0.76,0.5426250,0.0623750
0.77,0.5417500,0.0628750
0.78,0.5408750,0.0633750
0.79,0.5391250,0.0646250
0.80,0.5382500,0.0652500
0.81,0.5371251,0.0657500
0.82,0.5362501,0.0663750
0.83,0.5353750,0.0668750
0.84,0.5342500,0.0676250
0.85,0.5335000,0.0681250
0.86,0.5317500,0.0695000
0.87,0.5306250,0.0702500
0.88,0.5298750,0.0708750
0.89,0.5288751,0.0716250
0.90,0.5280000,0.0722500
0.91,0.5270000,0.0728750
0.92,0.5261250,0.0737500
0.93,0.5251250,0.0743750
0.94,0.5232500,0.0760000
0.95,0.5222500,0.0767500
0.96,0.5213750,0.0775000
0.97,0.5205000,0.0782500
0.98,0.5195000,0.0791250
0.99,0.5186250,0.0798750
